id,emp_id,processed_by,processed_at,requested_at,start_date,end_date,reason,approval_status
1775,1168,00000000-0000-0000-0000-000000000000,2026-03-24,2026-03-24,2026-04-07,2026-04-12,Annual,1
1776,238,00000000-0000-0000-0000-000000000000,2025-10-10,2025-10-10,2025-10-15,2025-10-23,Sick,1
1777,1316,00000000-0000-0000-0000-000000000000,2025-05-10,2025-05-10,2025-05-23,2025-05-28,Annual,1
1778,1126,00000000-0000-0000-0000-000000000000,2025-09-18,2025-09-18,2025-09-30,2025-10-01,Annual,1
1779,932,00000000-0000-0000-0000-000000000000,2025-04-15,2025-04-15,2025-04-29,2025-05-02,Sick,0
1780,622,00000000-0000-0000-0000-000000000000,2025-03-07,2025-03-07,2025-03-09,2025-03-14,Unpaid,1
1781,599,00000000-0000-0000-0000-000000000000,2025-04-07,2025-04-07,2025-04-12,2025-04-20,Annual,0
1782,1328,00000000-0000-0000-0000-000000000000,2025-08-23,2025-08-23,2025-09-01,2025-09-03,Unpaid,0
1783,1305,00000000-0000-0000-0000-000000000000,2025-10-30,2025-10-30,2025-11-07,2025-11-15,Annual,0
1784,393,00000000-0000-0000-0000-000000000000,2025-03-09,2025-03-09,2025-03-19,2025-03-24,Sick,1
1785,863,00000000-0000-0000-0000-000000000000,2025-05-01,2025-05-01,2025-05-05,2025-05-07,Annual,1
1786,741,00000000-0000-0000-0000-000000000000,2025-08-30,2025-08-30,2025-09-01,2025-09-04,Annual,1
1787,970,00000000-0000-0000-0000-000000000000,2026-03-16,2026-03-16,2026-03-20,2026-03-20,Annual,1
1788,1464,00000000-0000-0000-0000-000000000000,2025-10-13,2025-10-13,2025-10-21,2025-10-22,Sick,1
1789,10,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-09,2026-03-09,Annual,0
1790,1010,00000000-0000-0000-0000-000000000000,2025-04-16,2025-04-16,2025-04-19,2025-04-26,Annual,1
1791,1074,00000000-0000-0000-0000-000000000000,2025-09-25,2025-09-25,2025-10-08,2025-10-16,Annual,1
1792,1402,00000000-0000-0000-0000-000000000000,2025-06-13,2025-06-13,2025-06-24,2025-06-24,Sick,0
1793,809,00000000-0000-0000-0000-000000000000,2025-09-24,2025-09-24,2025-09-26,2025-10-02,Annual,0
1794,1285,00000000-0000-0000-0000-000000000000,2025-02-26,2025-02-26,2025-03-05,2025-03-06,Annual,1
1795,232,00000000-0000-0000-0000-000000000000,2025-12-11,2025-12-11,2025-12-16,2025-12-21,Unpaid,2
1796,401,00000000-0000-0000-0000-000000000000,2025-05-17,2025-05-17,2025-05-31,2025-06-05,Annual,1
1797,1345,00000000-0000-0000-0000-000000000000,2025-05-28,2025-05-28,2025-06-06,2025-06-14,Annual,1
1798,197,00000000-0000-0000-0000-000000000000,2025-09-30,2025-09-30,2025-10-05,2025-10-13,Annual,0
1799,506,00000000-0000-0000-0000-000000000000,2025-04-01,2025-04-01,2025-04-05,2025-04-07,Annual,1
1800,77,00000000-0000-0000-0000-000000000000,2025-06-25,2025-06-25,2025-06-28,2025-07-02,Sick,1
1801,251,00000000-0000-0000-0000-000000000000,2026-01-15,2026-01-15,2026-01-29,2026-02-05,Unpaid,2
1802,752,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2026-01-06,2026-01-14,Annual,1
1803,417,00000000-0000-0000-0000-000000000000,2025-07-16,2025-07-16,2025-07-22,2025-07-25,Annual,2
1804,22,00000000-0000-0000-0000-000000000000,2025-04-22,2025-04-22,2025-05-06,2025-05-08,Maternity/Paternity,1
1805,1109,00000000-0000-0000-0000-000000000000,2025-10-05,2025-10-05,2025-10-07,2025-10-12,Annual,2
1806,1433,00000000-0000-0000-0000-000000000000,2025-03-13,2025-03-13,2025-03-20,2025-03-23,Annual,1
1807,748,00000000-0000-0000-0000-000000000000,2025-05-09,2025-05-09,2025-05-12,2025-05-13,Annual,1
1808,1210,00000000-0000-0000-0000-000000000000,2025-03-05,2025-03-05,2025-03-16,2025-03-20,Annual,2
1809,762,00000000-0000-0000-0000-000000000000,2026-02-20,2026-02-20,2026-03-02,2026-03-05,Sick,1
1810,943,00000000-0000-0000-0000-000000000000,2025-08-30,2025-08-30,2025-09-06,2025-09-13,Annual,1
1811,269,00000000-0000-0000-0000-000000000000,2025-04-03,2025-04-03,2025-04-14,2025-04-17,Annual,0
1812,384,00000000-0000-0000-0000-000000000000,2025-03-03,2025-03-03,2025-03-11,2025-03-13,Sick,1
1813,457,00000000-0000-0000-0000-000000000000,2025-02-08,2025-02-08,2025-02-21,2025-02-22,Annual,0
1814,1201,00000000-0000-0000-0000-000000000000,2026-03-11,2026-03-11,2026-03-14,2026-03-17,Annual,2
1815,155,00000000-0000-0000-0000-000000000000,2025-04-29,2025-04-29,2025-05-08,2025-05-16,Annual,1
1816,1292,00000000-0000-0000-0000-000000000000,2025-06-07,2025-06-07,2025-06-16,2025-06-22,Annual,1
1817,79,00000000-0000-0000-0000-000000000000,2026-01-29,2026-01-29,2026-02-09,2026-02-10,Maternity/Paternity,1
1818,904,00000000-0000-0000-0000-000000000000,2025-12-31,2025-12-31,2026-01-14,2026-01-19,Maternity/Paternity,1
1819,1047,00000000-0000-0000-0000-000000000000,2025-02-07,2025-02-07,2025-02-10,2025-02-17,Unpaid,2
1820,117,00000000-0000-0000-0000-000000000000,2025-02-11,2025-02-11,2025-02-18,2025-02-27,Annual,1
1821,876,00000000-0000-0000-0000-000000000000,2025-05-15,2025-05-15,2025-05-25,2025-05-29,Unpaid,1
1822,1312,00000000-0000-0000-0000-000000000000,2025-06-06,2025-06-06,2025-06-12,2025-06-12,Annual,1
1823,437,00000000-0000-0000-0000-000000000000,2026-02-26,2026-02-26,2026-03-01,2026-03-09,Annual,1
1824,1342,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-12,2025-08-12,Annual,1
1825,398,00000000-0000-0000-0000-000000000000,2025-11-25,2025-11-25,2025-12-03,2025-12-09,Annual,1
1826,959,00000000-0000-0000-0000-000000000000,2025-12-20,2025-12-20,2025-12-22,2025-12-31,Annual,1
1827,852,00000000-0000-0000-0000-000000000000,2025-06-30,2025-06-30,2025-07-06,2025-07-14,Annual,1
1828,1284,00000000-0000-0000-0000-000000000000,2025-12-20,2025-12-20,2025-12-25,2025-12-31,Annual,1
1829,637,00000000-0000-0000-0000-000000000000,2025-05-22,2025-05-22,2025-05-30,2025-06-02,Unpaid,1
1830,137,00000000-0000-0000-0000-000000000000,2025-10-11,2025-10-11,2025-10-24,2025-11-02,Annual,1
1831,1177,00000000-0000-0000-0000-000000000000,2025-07-27,2025-07-27,2025-08-06,2025-08-08,Annual,1
1832,1301,00000000-0000-0000-0000-000000000000,2025-01-25,2025-01-25,2025-01-30,2025-02-04,Sick,1
1833,610,00000000-0000-0000-0000-000000000000,2025-12-10,2025-12-10,2025-12-13,2025-12-18,Annual,1
1834,236,00000000-0000-0000-0000-000000000000,2025-07-23,2025-07-23,2025-08-05,2025-08-09,Annual,1
1835,670,00000000-0000-0000-0000-000000000000,2025-06-06,2025-06-06,2025-06-13,2025-06-17,Unpaid,1
1836,1336,00000000-0000-0000-0000-000000000000,2025-07-25,2025-07-25,2025-08-01,2025-08-04,Annual,1
1837,1050,00000000-0000-0000-0000-000000000000,2025-01-27,2025-01-27,2025-02-05,2025-02-14,Annual,1
1838,1359,00000000-0000-0000-0000-000000000000,2025-08-02,2025-08-02,2025-08-05,2025-08-09,Unpaid,0
1839,795,00000000-0000-0000-0000-000000000000,2025-02-07,2025-02-07,2025-02-20,2025-02-20,Annual,1
1840,173,00000000-0000-0000-0000-000000000000,2025-04-04,2025-04-04,2025-04-16,2025-04-24,Annual,1
1841,1461,00000000-0000-0000-0000-000000000000,2025-04-24,2025-04-24,2025-04-28,2025-04-30,Annual,1
1842,1197,00000000-0000-0000-0000-000000000000,2025-09-12,2025-09-12,2025-09-22,2025-09-25,Annual,1
1843,1036,00000000-0000-0000-0000-000000000000,2025-01-30,2025-01-30,2025-02-09,2025-02-18,Maternity/Paternity,1
1844,842,00000000-0000-0000-0000-000000000000,2025-08-13,2025-08-13,2025-08-15,2025-08-17,Sick,1
1845,355,00000000-0000-0000-0000-000000000000,2025-08-31,2025-08-31,2025-09-04,2025-09-11,Annual,0
1846,224,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-29,2025-08-02,Annual,1
1847,1361,00000000-0000-0000-0000-000000000000,2025-04-09,2025-04-09,2025-04-15,2025-04-16,Annual,1
1848,73,00000000-0000-0000-0000-000000000000,2025-12-18,2025-12-18,2025-12-20,2025-12-26,Annual,1
1849,214,00000000-0000-0000-0000-000000000000,2025-05-12,2025-05-12,2025-05-26,2025-06-02,Unpaid,1
1850,552,00000000-0000-0000-0000-000000000000,2026-02-16,2026-02-16,2026-02-25,2026-02-27,Annual,1
1851,692,00000000-0000-0000-0000-000000000000,2026-01-15,2026-01-15,2026-01-22,2026-01-22,Sick,1
1852,643,00000000-0000-0000-0000-000000000000,2025-10-04,2025-10-04,2025-10-16,2025-10-17,Sick,1
1853,688,00000000-0000-0000-0000-000000000000,2025-07-31,2025-07-31,2025-08-11,2025-08-11,Annual,1
1854,47,00000000-0000-0000-0000-000000000000,2025-11-24,2025-11-24,2025-12-06,2025-12-10,Annual,0
1855,96,00000000-0000-0000-0000-000000000000,2025-03-21,2025-03-21,2025-03-30,2025-04-07,Unpaid,1
1856,1203,00000000-0000-0000-0000-000000000000,2025-03-22,2025-03-22,2025-03-27,2025-03-28,Annual,1
1857,656,00000000-0000-0000-0000-000000000000,2025-03-13,2025-03-13,2025-03-27,2025-03-30,Unpaid,1
1858,1109,00000000-0000-0000-0000-000000000000,2026-02-17,2026-02-17,2026-02-26,2026-03-06,Annual,1
1859,62,00000000-0000-0000-0000-000000000000,2025-06-30,2025-06-30,2025-07-05,2025-07-11,Sick,1
1860,1205,00000000-0000-0000-0000-000000000000,2025-04-04,2025-04-04,2025-04-10,2025-04-12,Annual,1
1861,1160,00000000-0000-0000-0000-000000000000,2025-02-20,2025-02-20,2025-02-22,2025-03-02,Annual,1
1862,1159,00000000-0000-0000-0000-000000000000,2025-12-15,2025-12-15,2025-12-20,2025-12-26,Maternity/Paternity,1
1863,1320,00000000-0000-0000-0000-000000000000,2025-08-27,2025-08-27,2025-09-03,2025-09-04,Sick,1
1864,151,00000000-0000-0000-0000-000000000000,2025-10-06,2025-10-06,2025-10-16,2025-10-21,Annual,1
1865,619,00000000-0000-0000-0000-000000000000,2026-02-14,2026-02-14,2026-02-19,2026-02-21,Sick,1
1866,550,00000000-0000-0000-0000-000000000000,2025-02-18,2025-02-18,2025-02-28,2025-03-04,Sick,1
1867,119,00000000-0000-0000-0000-000000000000,2026-01-19,2026-01-19,2026-02-01,2026-02-05,Sick,1
1868,1467,00000000-0000-0000-0000-000000000000,2025-03-03,2025-03-03,2025-03-06,2025-03-10,Annual,0
1869,846,00000000-0000-0000-0000-000000000000,2025-04-18,2025-04-18,2025-04-24,2025-04-25,Annual,1
1870,878,00000000-0000-0000-0000-000000000000,2025-05-18,2025-05-18,2025-05-26,2025-05-30,Maternity/Paternity,1
1871,1131,00000000-0000-0000-0000-000000000000,2025-04-05,2025-04-05,2025-04-18,2025-04-19,Annual,1
1872,391,00000000-0000-0000-0000-000000000000,2025-10-01,2025-10-01,2025-10-10,2025-10-16,Annual,0
1873,450,00000000-0000-0000-0000-000000000000,2025-06-20,2025-06-20,2025-07-04,2025-07-04,Sick,1
1874,1016,00000000-0000-0000-0000-000000000000,2025-07-26,2025-07-26,2025-08-07,2025-08-13,Annual,1
1875,437,00000000-0000-0000-0000-000000000000,2026-01-15,2026-01-15,2026-01-26,2026-01-29,Annual,1
1876,594,00000000-0000-0000-0000-000000000000,2025-10-16,2025-10-16,2025-10-28,2025-11-03,Annual,0
1877,1116,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-08,2025-08-12,Annual,1
1878,505,00000000-0000-0000-0000-000000000000,2025-12-13,2025-12-13,2025-12-15,2025-12-15,Maternity/Paternity,1
1879,598,00000000-0000-0000-0000-000000000000,2025-08-25,2025-08-25,2025-09-01,2025-09-01,Unpaid,1
1880,1118,00000000-0000-0000-0000-000000000000,2025-05-25,2025-05-25,2025-06-02,2025-06-08,Annual,1
1881,179,00000000-0000-0000-0000-000000000000,2025-08-19,2025-08-19,2025-08-30,2025-08-30,Maternity/Paternity,2
1882,1280,00000000-0000-0000-0000-000000000000,2025-09-19,2025-09-19,2025-09-29,2025-10-06,Annual,1
1883,107,00000000-0000-0000-0000-000000000000,2025-07-23,2025-07-23,2025-07-30,2025-07-30,Annual,1
1884,177,00000000-0000-0000-0000-000000000000,2025-09-20,2025-09-20,2025-10-01,2025-10-07,Annual,1
1885,810,00000000-0000-0000-0000-000000000000,2025-02-02,2025-02-02,2025-02-16,2025-02-22,Annual,1
1886,868,00000000-0000-0000-0000-000000000000,2025-07-29,2025-07-29,2025-08-03,2025-08-11,Sick,1
1887,549,00000000-0000-0000-0000-000000000000,2025-05-31,2025-05-31,2025-06-08,2025-06-08,Annual,1
1888,823,00000000-0000-0000-0000-000000000000,2025-12-06,2025-12-06,2025-12-20,2025-12-26,Annual,1
1889,987,00000000-0000-0000-0000-000000000000,2025-12-24,2025-12-24,2026-01-01,2026-01-07,Annual,1
1890,527,00000000-0000-0000-0000-000000000000,2025-11-05,2025-11-05,2025-11-15,2025-11-19,Annual,1
1891,1302,00000000-0000-0000-0000-000000000000,2025-11-12,2025-11-12,2025-11-21,2025-11-25,Annual,0
1892,26,00000000-0000-0000-0000-000000000000,2025-10-22,2025-10-22,2025-10-24,2025-10-30,Annual,1
1893,1117,00000000-0000-0000-0000-000000000000,2026-01-01,2026-01-01,2026-01-12,2026-01-13,Unpaid,1
1894,394,00000000-0000-0000-0000-000000000000,2025-08-01,2025-08-01,2025-08-04,2025-08-04,Annual,0
1895,642,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-03-02,2025-03-09,Annual,1
1896,413,00000000-0000-0000-0000-000000000000,2025-03-23,2025-03-23,2025-04-05,2025-04-08,Annual,0
1897,830,00000000-0000-0000-0000-000000000000,2026-03-12,2026-03-12,2026-03-16,2026-03-21,Annual,0
1898,776,00000000-0000-0000-0000-000000000000,2025-03-01,2025-03-01,2025-03-04,2025-03-10,Maternity/Paternity,1
1899,1463,00000000-0000-0000-0000-000000000000,2025-11-30,2025-11-30,2025-12-06,2025-12-06,Annual,1
1900,406,00000000-0000-0000-0000-000000000000,2025-02-01,2025-02-01,2025-02-03,2025-02-11,Annual,1
1901,724,00000000-0000-0000-0000-000000000000,2025-02-18,2025-02-18,2025-02-25,2025-02-27,Annual,1
1902,365,00000000-0000-0000-0000-000000000000,2026-02-15,2026-02-15,2026-02-25,2026-03-06,Annual,1
1903,330,00000000-0000-0000-0000-000000000000,2025-07-27,2025-07-27,2025-08-08,2025-08-09,Annual,1
1904,977,00000000-0000-0000-0000-000000000000,2025-08-23,2025-08-23,2025-09-06,2025-09-15,Annual,1
1905,273,00000000-0000-0000-0000-000000000000,2025-06-19,2025-06-19,2025-06-27,2025-07-03,Annual,1
1906,896,00000000-0000-0000-0000-000000000000,2026-01-24,2026-01-24,2026-01-26,2026-01-31,Annual,1
1907,790,00000000-0000-0000-0000-000000000000,2025-09-08,2025-09-08,2025-09-17,2025-09-23,Annual,1
1908,1049,00000000-0000-0000-0000-000000000000,2026-03-19,2026-03-19,2026-03-26,2026-04-04,Unpaid,0
1909,1052,00000000-0000-0000-0000-000000000000,2025-03-02,2025-03-02,2025-03-09,2025-03-12,Sick,1
1910,1140,00000000-0000-0000-0000-000000000000,2025-01-25,2025-01-25,2025-01-31,2025-02-02,Sick,1
1911,373,00000000-0000-0000-0000-000000000000,2025-04-08,2025-04-08,2025-04-21,2025-04-28,Annual,1
1912,578,00000000-0000-0000-0000-000000000000,2025-12-16,2025-12-16,2025-12-29,2026-01-03,Unpaid,1
1913,1188,00000000-0000-0000-0000-000000000000,2025-05-24,2025-05-24,2025-05-28,2025-05-29,Sick,1
1914,593,00000000-0000-0000-0000-000000000000,2025-03-28,2025-03-28,2025-03-30,2025-04-07,Annual,1
1915,402,00000000-0000-0000-0000-000000000000,2025-07-08,2025-07-08,2025-07-20,2025-07-27,Annual,1
1916,973,00000000-0000-0000-0000-000000000000,2025-08-21,2025-08-21,2025-08-27,2025-09-04,Annual,1
1917,1016,00000000-0000-0000-0000-000000000000,2025-03-31,2025-03-31,2025-04-04,2025-04-04,Annual,1
1918,1231,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2025-12-29,2025-12-31,Annual,1
1919,502,00000000-0000-0000-0000-000000000000,2025-12-23,2025-12-23,2025-12-31,2026-01-08,Annual,0
1920,245,00000000-0000-0000-0000-000000000000,2026-03-10,2026-03-10,2026-03-14,2026-03-14,Unpaid,1
1921,1450,00000000-0000-0000-0000-000000000000,2025-07-01,2025-07-01,2025-07-04,2025-07-10,Annual,1
1922,1307,00000000-0000-0000-0000-000000000000,2025-09-29,2025-09-29,2025-10-03,2025-10-12,Annual,1
1923,54,00000000-0000-0000-0000-000000000000,2025-11-17,2025-11-17,2025-11-20,2025-11-27,Annual,1
1924,174,00000000-0000-0000-0000-000000000000,2025-11-14,2025-11-14,2025-11-21,2025-11-22,Sick,1
1925,620,00000000-0000-0000-0000-000000000000,2025-11-05,2025-11-05,2025-11-13,2025-11-19,Sick,1
1926,1293,00000000-0000-0000-0000-000000000000,2026-02-15,2026-02-15,2026-02-20,2026-02-21,Maternity/Paternity,1
1927,550,00000000-0000-0000-0000-000000000000,2026-01-04,2026-01-04,2026-01-18,2026-01-20,Annual,0
1928,1273,00000000-0000-0000-0000-000000000000,2026-01-23,2026-01-23,2026-01-29,2026-02-06,Annual,0
1929,951,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-21,2025-07-30,Annual,1
1930,1377,00000000-0000-0000-0000-000000000000,2025-03-12,2025-03-12,2025-03-14,2025-03-23,Sick,1
1931,1397,00000000-0000-0000-0000-000000000000,2025-12-12,2025-12-12,2025-12-25,2026-01-01,Annual,1
1932,331,00000000-0000-0000-0000-000000000000,2025-05-21,2025-05-21,2025-06-02,2025-06-05,Unpaid,1
1933,1379,00000000-0000-0000-0000-000000000000,2025-06-03,2025-06-03,2025-06-08,2025-06-12,Annual,1
1934,211,00000000-0000-0000-0000-000000000000,2026-01-06,2026-01-06,2026-01-18,2026-01-20,Annual,1
1935,417,00000000-0000-0000-0000-000000000000,2025-05-31,2025-05-31,2025-06-06,2025-06-15,Annual,1
1936,133,00000000-0000-0000-0000-000000000000,2025-05-31,2025-05-31,2025-06-10,2025-06-16,Annual,1
1937,351,00000000-0000-0000-0000-000000000000,2025-10-03,2025-10-03,2025-10-17,2025-10-17,Annual,1
1938,182,00000000-0000-0000-0000-000000000000,2025-11-26,2025-11-26,2025-12-03,2025-12-09,Annual,1
1939,1262,00000000-0000-0000-0000-000000000000,2025-08-23,2025-08-23,2025-08-25,2025-08-25,Annual,1
1940,857,00000000-0000-0000-0000-000000000000,2026-02-10,2026-02-10,2026-02-12,2026-02-19,Annual,0
1941,1234,00000000-0000-0000-0000-000000000000,2025-10-03,2025-10-03,2025-10-10,2025-10-19,Annual,1
1942,1192,00000000-0000-0000-0000-000000000000,2025-06-28,2025-06-28,2025-07-10,2025-07-13,Annual,1
1943,822,00000000-0000-0000-0000-000000000000,2025-05-25,2025-05-25,2025-05-30,2025-06-04,Annual,1
1944,1353,00000000-0000-0000-0000-000000000000,2025-10-15,2025-10-15,2025-10-26,2025-10-27,Unpaid,1
1945,1303,00000000-0000-0000-0000-000000000000,2025-12-11,2025-12-11,2025-12-18,2025-12-26,Annual,1
1946,423,00000000-0000-0000-0000-000000000000,2026-03-19,2026-03-19,2026-03-31,2026-04-05,Annual,1
1947,1307,00000000-0000-0000-0000-000000000000,2025-01-08,2025-01-08,2025-01-18,2025-01-23,Sick,1
1948,560,00000000-0000-0000-0000-000000000000,2025-08-15,2025-08-15,2025-08-21,2025-08-29,Sick,1
1949,180,00000000-0000-0000-0000-000000000000,2025-12-22,2025-12-22,2026-01-03,2026-01-05,Annual,1
1950,1009,00000000-0000-0000-0000-000000000000,2026-01-29,2026-01-29,2026-02-12,2026-02-15,Sick,1
1951,210,00000000-0000-0000-0000-000000000000,2025-08-08,2025-08-08,2025-08-17,2025-08-24,Annual,2
1952,965,00000000-0000-0000-0000-000000000000,2026-02-06,2026-02-06,2026-02-19,2026-02-21,Maternity/Paternity,0
1953,140,00000000-0000-0000-0000-000000000000,2026-03-26,2026-03-26,2026-04-04,2026-04-09,Sick,1
1954,801,00000000-0000-0000-0000-000000000000,2025-08-30,2025-08-30,2025-09-02,2025-09-02,Annual,1
1955,197,00000000-0000-0000-0000-000000000000,2025-12-10,2025-12-10,2025-12-22,2025-12-29,Maternity/Paternity,2
1956,227,00000000-0000-0000-0000-000000000000,2025-01-04,2025-01-04,2025-01-13,2025-01-13,Sick,1
1957,843,00000000-0000-0000-0000-000000000000,2025-10-18,2025-10-18,2025-10-29,2025-10-29,Annual,1
1958,785,00000000-0000-0000-0000-000000000000,2025-10-11,2025-10-11,2025-10-15,2025-10-19,Annual,1
1959,840,00000000-0000-0000-0000-000000000000,2025-01-20,2025-01-20,2025-01-25,2025-01-29,Annual,1
1960,1278,00000000-0000-0000-0000-000000000000,2025-01-07,2025-01-07,2025-01-11,2025-01-12,Unpaid,1
1961,1403,00000000-0000-0000-0000-000000000000,2026-01-23,2026-01-23,2026-01-30,2026-02-01,Sick,1
1962,541,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-03-02,2025-03-10,Unpaid,1
1963,655,00000000-0000-0000-0000-000000000000,2025-05-02,2025-05-02,2025-05-15,2025-05-20,Annual,1
1964,1433,00000000-0000-0000-0000-000000000000,2025-01-02,2025-01-02,2025-01-15,2025-01-18,Annual,0
1965,476,00000000-0000-0000-0000-000000000000,2025-08-10,2025-08-10,2025-08-19,2025-08-20,Annual,1
1966,552,00000000-0000-0000-0000-000000000000,2025-06-04,2025-06-04,2025-06-16,2025-06-24,Unpaid,1
1967,713,00000000-0000-0000-0000-000000000000,2026-01-10,2026-01-10,2026-01-22,2026-01-29,Annual,2
1968,780,00000000-0000-0000-0000-000000000000,2025-02-19,2025-02-19,2025-03-02,2025-03-09,Sick,2
1969,417,00000000-0000-0000-0000-000000000000,2025-02-24,2025-02-24,2025-03-09,2025-03-18,Annual,1
1970,82,00000000-0000-0000-0000-000000000000,2025-05-25,2025-05-25,2025-06-06,2025-06-08,Annual,1
1971,985,00000000-0000-0000-0000-000000000000,2025-03-13,2025-03-13,2025-03-20,2025-03-24,Maternity/Paternity,1
1972,1451,00000000-0000-0000-0000-000000000000,2025-09-29,2025-09-29,2025-10-08,2025-10-12,Sick,1
1973,300,00000000-0000-0000-0000-000000000000,2025-02-28,2025-02-28,2025-03-06,2025-03-07,Sick,1
1974,1101,00000000-0000-0000-0000-000000000000,2025-03-16,2025-03-16,2025-03-19,2025-03-21,Annual,1
1975,339,00000000-0000-0000-0000-000000000000,2025-10-05,2025-10-05,2025-10-10,2025-10-18,Annual,1
1976,1238,00000000-0000-0000-0000-000000000000,2025-09-21,2025-09-21,2025-10-01,2025-10-01,Annual,1
1977,919,00000000-0000-0000-0000-000000000000,2026-01-01,2026-01-01,2026-01-05,2026-01-10,Annual,1
1978,518,00000000-0000-0000-0000-000000000000,2025-05-07,2025-05-07,2025-05-13,2025-05-13,Annual,1
1979,242,00000000-0000-0000-0000-000000000000,2026-02-16,2026-02-16,2026-03-01,2026-03-06,Sick,1
1980,435,00000000-0000-0000-0000-000000000000,2026-03-12,2026-03-12,2026-03-16,2026-03-16,Sick,1
1981,921,00000000-0000-0000-0000-000000000000,2025-04-10,2025-04-10,2025-04-15,2025-04-21,Annual,1
1982,1350,00000000-0000-0000-0000-000000000000,2025-11-02,2025-11-02,2025-11-05,2025-11-09,Maternity/Paternity,1
1983,910,00000000-0000-0000-0000-000000000000,2025-04-14,2025-04-14,2025-04-20,2025-04-22,Maternity/Paternity,1
1984,1162,00000000-0000-0000-0000-000000000000,2025-01-28,2025-01-28,2025-02-09,2025-02-17,Unpaid,1
1985,1405,00000000-0000-0000-0000-000000000000,2025-01-12,2025-01-12,2025-01-14,2025-01-17,Annual,1
